Offset,MAE
0,80.40040588378906
1,77.8744296129015
2,75.40990616183811
3,73.2447377726237
4,71.08608636474611
5,69.12074741617839
6,67.19307000054253
7,65.2291711968316
8,64.17243246799046
9,63.85750305175781
10,64.63913635932074
11,65.88263558620876
12,67.13214594862195
13,68.7277734137641
14,70.26058054606119
15,71.51941612413194
16,73.11290955268014
17,75.05180636935764
18,77.0873461710612
19,79.03777209472656
