Offset,MAE
0,85.88481691826713
1,83.12203686862522
2,80.35680433485243
3,77.6576275668674
4,75.11657526652019
5,72.75577191501193
6,70.53467125108507
7,68.8024245707194
8,67.50416241115994
9,66.59263027615017
10,66.11630927870009
11,65.99574839274088
12,66.03942431640625
13,66.20873572455513
14,66.49804681735569
15,67.09263203599718
16,67.77822943454318
17,68.63894718424478
18,70.03797186618381
19,71.39929446411134
