Offset,MAE
0,82.02506851196289
1,78.87837515936957
2,75.79831406317818
3,72.76867835489908
4,69.61834612019857
5,66.18535385810004
6,62.949543385823574
7,60.33415692477755
8,58.7740713060167
9,58.33253366767036
10,58.34165303209093
11,58.58451806979709
12,59.24668004353841
13,60.06585770331488
14,60.83630117797851
15,61.94345312499999
16,63.435096381293405
17,65.80988852267795
18,68.3462370944553
19,70.61679224310981
