Offset,MAE
0,85.80051629977757
1,82.48833717515734
2,79.21960310872396
3,76.14313317192925
4,73.26328683810765
5,70.02684916856553
6,66.78616118028428
7,64.0000269639757
8,61.99590677558051
9,60.71140043470594
10,60.24964077419705
11,60.37873686387803
12,60.971331220838756
13,61.68732998657227
14,62.54347784423828
15,63.44476896158853
16,64.39238285658095
17,65.6551652323405
18,67.08534392293294
19,68.13190475463867
