Offset,MAE
0,51.41740980943467
1,50.488884916585285
2,49.51467353990343
3,48.50067334025065
4,47.71013048868815
5,46.96635402709961
6,46.13743774671767
7,45.758615217285154
8,45.349803151584204
9,44.895762625596795
10,44.84382918212891
11,44.99076525702583
12,45.12815366522894
13,45.321797267252606
14,45.548212343071825
15,45.88399873440213
16,46.45217433498806
17,46.871827826741544
18,47.53818597371419
19,48.08931981296115
