Offset,MAE
0,79.30356776258681
1,76.12843649631077
2,72.54042458767361
3,68.8515206536187
4,64.95715555826823
5,61.032835157606335
6,57.15881640625
7,54.21538360934787
8,52.21780416870117
9,51.11014213392469
10,51.10408560519748
11,51.57694777764214
12,52.54387743123372
13,53.93265050252278
14,55.790049913194444
15,57.50056396145291
16,59.473550587972
17,61.73940691799587
18,64.13009242418077
19,66.35256097751194
