Offset,MAE
0,107.12325868055554
1,103.18766265190973
2,99.10315684678818
3,95.26737858072916
4,91.28709841579862
5,87.50087972005208
6,84.38738389756945
7,81.67665668402778
8,80.0418562282986
9,78.97348448350694
10,78.31376323784723
11,77.78229964192708
12,77.77690011935765
13,77.88697775607638
14,78.21726909722221
15,78.85373187934029
16,80.13669303385416
17,81.79024875217014
18,83.65516379123264
19,85.45807177734375
