Offset,MAE
0,120.22635840691461
1,117.46233751593697
2,114.93234123908148
3,112.1734207543267
4,109.40012344868978
5,106.80961170281303
6,104.55629868401421
7,102.8652298634847
8,101.68601458231608
9,100.76308387756347
10,99.9723391808404
11,99.43352628072101
12,98.93764501105416
13,98.62207183329264
14,98.3596189388699
15,98.22045144144694
16,98.49017292107474
17,98.92618153720431
18,99.38284266662596
19,100.30469080776638
