Offset,MAE
0,81.77535532972547
1,79.82590381198459
2,77.65022568766277
3,75.43993410915799
4,73.16500405544704
5,70.79677827962239
6,68.86768680148656
7,67.28019605848525
8,65.8155614827474
9,64.95351537068684
10,64.64603452555339
11,64.8825315890842
12,65.23641421847873
13,66.01339502631293
14,67.11604046291775
15,68.34391240437826
16,69.7675262620714
17,71.19633251274956
18,72.72639632839625
19,74.50015902031792
