Offset,MAE
0,49.296380234239365
1,48.045635822075745
2,46.93274008477105
3,46.125199137912325
4,45.53760925699869
5,45.22090905232747
6,45.25502499064128
7,45.26134121663411
8,45.374620033908414
9,45.935584840630426
10,46.57399200195312
11,47.79153573961046
12,48.340889837782115
13,49.23528336995443
14,50.52594117621528
15,51.559608396674264
16,52.62230331922743
17,53.552576911214196
18,54.56327351860894
19,55.52669422770182
